"sn","bi2","n_tested","n_positive","positivity","lon","lat"
20371,"1. Agugu",1,0,0,3.92938756942749,7.38510274887085
20374,"1. Agugu",3,0,0,3.92957806587219,7.38510179519653
20375,"1. Agugu",2,0,0,3.92951679229736,7.38501834869385
20376,"1. Agugu",3,0,0,3.928466796875,7.3857216835022
20377,"1. Agugu",2,0,0,3.9294695854187,7.38536214828491
20378,"1. Agugu",3,0,0,3.93116188049316,7.38589334487915
20379,"1. Agugu",4,1,0.25,3.92903900146484,7.38595151901245
20382,"1. Agugu",1,0,0,3.92977142333984,7.38484191894531
20384,"1. Agugu",1,0,0,3.93190598487854,7.38525199890137
20385,"1. Agugu",1,0,0,3.92941093444824,7.38422679901123
20386,"1. Agugu",1,0,0,3.92826771736145,7.38459491729736
20387,"1. Agugu",5,0,0,3.92940402030945,7.38400650024414
20389,"1. Agugu",1,0,0,3.92872071266174,7.38262224197388
20390,"1. Agugu",5,1,0.2,3.92242002487183,7.38663816452026
20391,"1. Agugu",2,0,0,3.92362427711487,7.38330221176147
20392,"1. Agugu",4,1,0.25,3.92426133155823,7.38801574707031
20393,"1. Agugu",4,0,0,3.92227387428284,7.38659954071045
20394,"1. Agugu",2,0,0,3.92272591590881,7.38641881942749
20395,"1. Agugu",1,0,0,3.92250347137451,7.38670015335083
20396,"1. Agugu",3,0,0,3.9226987361908,7.3863673210144
20397,"1. Agugu",4,0,0,3.92426133155823,7.38801574707031
20398,"1. Agugu",4,0,0,3.92270970344543,7.38653516769409
20399,"1. Agugu",4,0,0,3.92295789718628,7.38639259338379
20400,"1. Agugu",2,0,0,3.92589831352234,7.3863468170166
20401,"1. Agugu",1,0,0,3.9245491027832,7.38805627822876
20402,"1. Agugu",1,1,1,3.92426133155823,7.38769769668579
20403,"1. Agugu",1,0,0,3.9229211807251,7.38635540008545
20404,"1. Agugu",1,1,1,3.92426133155823,7.3865966796875
20405,"1. Agugu",10,0,0,3.92457985877991,7.38666439056396
20407,"1. Agugu",4,0,0,3.92303395271301,7.38620710372925
20409,"1. Agugu",5,1,0.2,3.92315602302551,7.38607120513916
20410,"1. Agugu",5,1,0.2,3.9231390953064,7.38604354858398
20411,"1. Agugu",2,0,0,3.92075777053833,7.3846755027771
20412,"1. Agugu",3,1,0.333333333333333,3.92264795303345,7.38582992553711
20413,"1. Agugu",5,1,0.2,3.92271661758423,7.38574171066284
20414,"1. Agugu",1,1,1,3.92257189750671,7.38585996627808
20415,"1. Agugu",2,0,0,3.92107629776001,7.3863582611084
20416,"1. Agugu",2,0,0,3.92273497581482,7.38587665557861
20417,"1. Agugu",1,0,0,3.92457985877991,7.38531637191772
20418,"1. Agugu",3,0,0,3.92212820053101,7.38542985916138
20419,"1. Agugu",1,0,0,3.92043924331665,7.3864049911499
20420,"1. Agugu",1,0,0,3.92000222206116,7.38590097427368
20421,"1. Agugu",1,0,0,3.92213606834412,7.38547086715698
20422,"1. Agugu",1,0,0,3.92225098609924,7.38551998138428
20423,"1. Agugu",2,0,0,3.92263317108154,7.38568592071533
20424,"1. Agugu",3,0,0,3.92872071266174,7.38426876068115
20425,"1. Agugu",1,0,0,3.92260813713074,7.38576078414917
20426,"1. Agugu",2,0,0,3.92664241790771,7.38264513015747
20427,"1. Agugu",5,0,0,3.92426133155823,7.38633012771606
20429,"1. Agugu",3,0,0,3.92262101173401,7.38658714294434
20430,"1. Agugu",1,1,1,3.92658805847168,7.38436985015869
20431,"1. Agugu",1,0,0,3.92651891708374,7.3845009803772
20432,"1. Agugu",5,0,0,3.92872071266174,7.38190937042236
20435,"1. Agugu",4,0,0,3.92712783813477,7.38487672805786
20436,"1. Agugu",1,0,0,3.92651891708374,7.3845009803772
20437,"1. Agugu",4,0,0,3.92776489257812,7.3822546005249
20438,"1. Agugu",3,0,0,3.9274320602417,7.38496780395508
20439,"1. Agugu",1,0,0,3.92712783813477,7.38360834121704
20441,"1. Agugu",1,0,0,3.92585372924805,7.38395690917969
20442,"1. Agugu",3,2,0.666666666666667,3.92710614204407,7.38423919677734
20443,"1. Agugu",2,0,0,3.92769694328308,7.38521003723145
20444,"1. Agugu",4,0,0,3.92776489257812,7.38427686691284
20445,"1. Agugu",1,0,0,3.9278359413147,7.38570690155029
20446,"1. Agugu",1,0,0,3.92771291732788,7.38538694381714
20447,"1. Agugu",2,0,0,3.92798209190369,7.38525676727295
20448,"1. Agugu",1,0,0,3.92680931091309,7.38361120223999
20449,"1. Agugu",4,0,0,3.92774295806885,7.38554000854492
20450,"1. Agugu",5,0,0,3.92811012268066,7.38563966751099
20451,"1. Agugu",1,0,0,3.92774295806885,7.38554000854492
20452,"1. Agugu",1,0,0,3.92712783813477,7.38360834121704
20453,"1. Agugu",2,0,0,3.92712759971619,7.38360023498535
20454,"1. Agugu",1,0,0,3.92712783813477,7.38548612594604
20455,"1. Agugu",1,0,0,3.92872071266174,7.38190937042236
20456,"1. Agugu",2,0,0,3.92755341529846,7.38531494140625
20458,"1. Agugu",2,0,0,3.92736101150513,7.38497686386108
20459,"1. Agugu",3,0,0,3.92733407020569,7.38498020172119
20460,"1. Agugu",1,0,0,3.92712783813477,7.38360834121704
20461,"1. Agugu",1,0,0,3.92712783813477,7.38360834121704
20462,"1. Agugu",4,0,0,3.92776489257812,7.3836030960083
20463,"1. Agugu",3,0,0,3.92712783813477,7.38360834121704
20464,"1. Agugu",3,0,0,3.92776489257812,7.3836030960083
20465,"1. Agugu",4,0,0,3.92710614204407,7.38480377197266
20467,"1. Agugu",1,0,0,3.92872071266174,7.38190937042236
20468,"1. Agugu",2,0,0,3.91969704627991,7.38118696212769
20469,"1. Agugu",2,0,0,3.92314982414246,7.37588787078857
20471,"1. Agugu",4,0,0,3.91981291770935,7.38157796859741
20472,"1. Agugu",2,1,0.5,3.92001509666443,7.38152694702148
20473,"1. Agugu",2,0,0,3.92266869544983,7.38229942321777
20474,"1. Agugu",3,0,0,3.92266869544983,7.38234090805054
20475,"1. Agugu",1,0,0,3.92024397850037,7.381019115448
20476,"1. Agugu",5,0,0,3.92266869544983,7.38229942321777
20477,"1. Agugu",4,0,0,3.92426133155823,7.38107919692993
20478,"1. Agugu",1,0,0,3.92426133155823,7.37925148010254
20479,"1. Agugu",2,0,0,3.9200074672699,7.38090515136719
20480,"1. Agugu",1,0,0,3.91999006271362,7.38093996047974
20481,"1. Agugu",1,0,0,3.92298722267151,7.38027381896973
20483,"1. Agugu",2,0,0,3.92359900474548,7.37853574752808
20484,"1. Agugu",5,0,0,3.92426133155823,7.37793207168579
20485,"1. Agugu",1,1,1,3.9226667881012,7.37898540496826
20486,"1. Agugu",2,0,0,3.92489838600159,7.37823486328125
20487,"1. Agugu",1,0,0,3.92017340660095,7.38100957870483
20488,"1. Agugu",2,0,0,3.92243814468384,7.378746509552
20489,"1. Agugu",2,0,0,3.92330574989319,7.37892293930054
20490,"1. Agugu",2,0,0,3.92139482498169,7.38231039047241
20491,"1. Agugu",4,0,0,3.92023396492004,7.38131189346313
20492,"1. Agugu",1,0,0,3.92422199249268,7.37961387634277
20493,"1. Agugu",1,0,0,3.92330574989319,7.38297319412231
20494,"1. Agugu",1,0,0,3.9203999042511,7.38185119628906
20495,"1. Agugu",5,2,0.4,3.92041826248169,7.38152551651001
20496,"1. Agugu",1,0,0,3.92012000083923,7.3813099861145
20497,"1. Agugu",2,0,0,3.92266869544983,7.38229942321777
20498,"1. Agugu",3,0,0,3.92426133155823,7.38165426254272
20499,"1. Agugu",4,1,0.25,3.92266869544983,7.38229942321777
20500,"1. Agugu",5,2,0.4,3.9203999042511,7.38185119628906
20501,"1. Agugu",1,0,0,3.92649078369141,7.37687301635742
20502,"1. Agugu",2,0,0,3.92054057121277,7.3810076713562
20503,"1. Agugu",1,0,0,3.92178916931152,7.38143348693848
20505,"1. Agugu",3,0,0,3.9202094078064,7.38290548324585
20506,"1. Agugu",3,1,0.333333333333333,3.92062401771545,7.38291120529175
20507,"1. Agugu",1,0,0,3.92062401771545,7.38291120529175
20508,"1. Agugu",1,0,0,3.92062401771545,7.38291120529175
20509,"1. Agugu",1,0,0,3.92121839523315,7.38408613204956
20510,"1. Agugu",3,0,0,3.92058324813843,7.38316679000854
20511,"1. Agugu",3,0,0,3.92057681083679,7.38315343856812
20512,"1. Agugu",1,0,0,3.92062401771545,7.38291120529175
20513,"1. Agugu",3,0,0,3.92266869544983,7.38229942321777
20514,"1. Agugu",3,0,0,3.919997215271,7.38236331939697
20515,"1. Agugu",1,0,0,3.91981935501099,7.38251781463623
20516,"1. Agugu",1,0,0,3.92023849487305,7.37756633758545
20517,"1. Agugu",1,0,0,3.92001724243164,7.38114881515503
20518,"1. Agugu",1,0,0,3.92009711265564,7.38249015808105
20519,"1. Agugu",5,0,0,3.92019772529602,7.3825159072876
20520,"1. Agugu",1,0,0,3.92041349411011,7.38338708877563
20521,"1. Agugu",4,1,0.25,3.92266869544983,7.38229942321777
20522,"1. Agugu",1,0,0,3.92235040664673,7.38432455062866
20523,"1. Agugu",3,0,0,3.920090675354,7.38236379623413
20524,"1. Agugu",2,0,0,3.91952157020569,7.38262271881104
20525,"1. Agugu",2,0,0,3.919757604599,7.38242101669312
20527,"1. Agugu",1,0,0,3.92107629776001,7.3843355178833
20528,"1. Agugu",6,0,0,3.91960597038269,7.38253688812256
20529,"1. Agugu",3,0,0,3.91955780982971,7.38242530822754
20530,"1. Agugu",1,1,1,3.91940903663635,7.38236713409424
20531,"1. Agugu",2,0,0,3.92001795768738,7.38285779953003
20532,"1. Agugu",4,0,0,3.92008256912231,7.38619422912598
20533,"1. Agugu",1,0,0,3.92235040664673,7.38432455062866
20534,"1. Agugu",4,0,0,3.92008590698242,7.38299608230591
20535,"1. Agugu",4,3,0.75,3.91982555389404,7.3828125
20536,"1. Agugu",2,0,0,3.91988492012024,7.3829665184021
20537,"1. Agugu",3,0,0,3.91988492012024,7.3829665184021
20538,"1. Agugu",1,0,0,3.92014718055725,7.3828501701355
20539,"1. Agugu",1,0,0,3.92300009727478,7.38110017776489
20540,"1. Agugu",1,0,0,3.92001724243164,7.38114881515503
20541,"1. Agugu",2,0,0,3.92394280433655,7.37622117996216
20542,"1. Agugu",5,1,0.2,3.92394280433655,7.37622117996216
20543,"1. Agugu",5,0,0,3.92394280433655,7.37622117996216
20544,"1. Agugu",3,0,0,3.92298722267151,7.38229656219482
20545,"1. Agugu",1,0,0,3.92266869544983,7.37926578521729
20546,"1. Agugu",2,1,0.5,3.92172479629517,7.37955141067505
20547,"1. Agugu",3,0,0,3.92199730873108,7.38003349304199
20548,"1. Agugu",1,0,0,3.92184805870056,7.37948179244995
20549,"1. Agugu",5,1,0.2,3.92161512374878,7.38094806671143
20551,"1. Agugu",4,0,0,3.92178177833557,7.3795166015625
20552,"1. Agugu",4,1,0.25,3.92200303077698,7.37973642349243
20553,"1. Agugu",5,0,0,3.92347717285156,7.37696743011475
20554,"1. Agugu",2,0,0,3.92426133155823,7.38161134719849
20555,"1. Agugu",1,0,0,3.92184448242188,7.38197994232178
20556,"1. Agugu",3,0,0,3.92219495773315,7.37991094589233
20558,"1. Agugu",5,1,0.2,3.92198944091797,7.3798770904541
20561,"1. Agugu",3,0,0,3.9223051071167,7.38006210327148
20562,"1. Agugu",1,0,0,3.92315173149109,7.37588691711426
20563,"1. Agugu",3,1,0.333333333333333,3.92298722267151,7.37858867645264
20564,"1. Agugu",2,0,0,3.92252230644226,7.38004875183105
20566,"1. Agugu",2,0,0,3.92261648178101,7.38036441802979
20567,"1. Agugu",2,0,0,3.92330574989319,7.3822546005249
20568,"1. Agugu",1,0,0,3.92198181152344,7.37903833389282
20569,"1. Agugu",1,0,0,3.92043924331665,7.38029623031616
20570,"1. Agugu",2,0,0,3.92226123809814,7.37954425811768
20571,"1. Agugu",3,0,0,3.92202186584473,7.37941551208496
20572,"1. Agugu",3,0,0,3.92614388465881,7.37709474563599
20573,"1. Agugu",1,0,0,3.92266273498535,7.38095092773438
20574,"1. Agugu",2,0,0,3.92297506332397,7.38268566131592
20575,"1. Agugu",1,0,0,3.92224597930908,7.37889289855957
20576,"1. Agugu",2,0,0,3.92276072502136,7.37853622436523
20577,"1. Agugu",1,1,1,3.9226758480072,7.37866449356079
20578,"1. Agugu",1,0,0,3.92269611358643,7.38447523117065
20579,"1. Agugu",1,0,0,3.92171335220337,7.38469314575195
20580,"1. Agugu",3,0,0,3.92279124259949,7.38435411453247
20581,"1. Agugu",1,0,0,3.92092871665955,7.37620973587036
20582,"1. Agugu",1,0,0,3.92394280433655,7.38026571273804
20583,"1. Agugu",3,0,0,3.92345285415649,7.38465118408203
20584,"1. Agugu",2,0,0,3.92342448234558,7.38477039337158
20586,"1. Agugu",2,0,0,3.92521691322327,7.38362503051758
20588,"1. Agugu",1,1,1,3.92358493804932,7.38462686538696
20589,"1. Agugu",2,0,0,3.92388010025024,7.38448810577393
20590,"1. Agugu",2,0,0,3.92360997200012,7.3845272064209
20591,"1. Agugu",2,0,0,3.9231379032135,7.38427400588989
20592,"1. Agugu",3,2,0.666666666666667,3.92305660247803,7.3842396736145
20593,"1. Agugu",3,0,0,3.92314505577087,7.38430213928223
20594,"1. Agugu",2,0,0,3.92352914810181,7.38427877426147
20595,"1. Agugu",3,0,0,3.92293953895569,7.38406562805176
20596,"1. Agugu",2,0,0,3.9234766960144,7.38420820236206
20597,"1. Agugu",1,1,1,3.92287635803223,7.38439750671387
20598,"1. Agugu",1,0,0,3.92279481887817,7.38414669036865
20599,"1. Agugu",2,0,0,3.92286586761475,7.38423109054565
20601,"1. Agugu",5,0,0,3.92287135124207,7.38404369354248
20602,"1. Agugu",5,0,0,3.922856092453,7.38405323028564
20603,"1. Agugu",2,0,0,3.92293334007263,7.38406324386597
20604,"1. Agugu",1,0,0,3.92284822463989,7.3839316368103
20605,"1. Agugu",1,0,0,3.92279314994812,7.38386631011963
20606,"1. Agugu",2,0,0,3.92281603813171,7.38387155532837
20608,"1. Agugu",1,0,0,3.92269039154053,7.38377809524536
20609,"1. Agugu",1,0,0,3.92266130447388,7.38374328613281
20610,"1. Agugu",2,0,0,3.92264842987061,7.38363313674927
20613,"1. Agugu",1,0,0,3.92297506332397,7.38268566131592
20614,"1. Agugu",2,0,0,3.92297506332397,7.38268566131592
20615,"1. Agugu",1,0,0,3.92085671424866,7.38338851928711
20616,"1. Agugu",4,0,0,3.92266869544983,7.38229942321777
20618,"1. Agugu",3,1,0.333333333333333,3.9255702495575,7.38365173339844
20619,"1. Agugu",5,4,0.8,3.92181396484375,7.38352680206299
20622,"1. Agugu",3,1,0.333333333333333,3.92178988456726,7.38339519500732
20623,"1. Agugu",1,0,0,3.93375992774963,7.37298488616943
20624,"1. Agugu",2,0,0,3.93375611305237,7.37300491333008
20625,"1. Agugu",2,0,0,3.93384003639221,7.37327289581299
20626,"1. Agugu",3,0,0,3.93379807472229,7.37337303161621
20627,"1. Agugu",2,1,0.5,3.93378639221191,7.37271356582642
20629,"1. Agugu",1,1,1,3.93397903442383,7.37335109710693
20630,"1. Agugu",3,0,0,3.93383193016052,7.37315464019775
20631,"1. Agugu",6,0,0,3.9338219165802,7.37314081192017
20632,"1. Agugu",2,0,0,3.93396854400635,7.37307024002075
20633,"1. Agugu",3,2,0.666666666666667,3.93384504318237,7.37354516983032
20634,"1. Agugu",1,0,0,3.93389964103699,7.37359189987183
20635,"1. Agugu",4,0,0,3.93390607833862,7.37367725372314
20636,"1. Agugu",1,1,1,3.93891477584839,7.37434816360474
20637,"1. Agugu",1,0,0,3.93437671661377,7.37434816360474
20638,"1. Agugu",1,0,0,3.93437671661377,7.37434816360474
20639,"1. Agugu",1,0,0,3.93406009674072,7.37368488311768
20640,"1. Agugu",3,0,0,3.93063187599182,7.3761625289917
20641,"1. Agugu",2,1,0.5,3.93378520011902,7.37362575531006
20642,"1. Agugu",5,0,0,3.93382263183594,7.37364053726196
20643,"1. Agugu",1,0,0,3.93425536155701,7.37383270263672
20645,"1. Agugu",4,0,0,3.93440270423889,7.37383460998535
20646,"1. Agugu",1,0,0,3.93437004089355,7.37374448776245
20647,"1. Agugu",5,0,0,3.93923330307007,7.37948846817017
20648,"1. Agugu",2,0,0,3.93425488471985,7.37305164337158
20649,"1. Agugu",3,0,0,3.93572878837585,7.37948846817017
20650,"1. Agugu",3,0,0,3.93425488471985,7.37275314331055
20651,"1. Agugu",3,0,0,3.9338173866272,7.38220167160034
20652,"1. Agugu",1,0,0,3.93468809127808,7.3727879524231
20653,"1. Agugu",1,0,0,3.93534398078918,7.37255001068115
20654,"1. Agugu",1,0,0,3.93732166290283,7.37880039215088
20655,"1. Agugu",1,0,0,3.93605828285217,7.37264585494995
20656,"1. Agugu",1,1,1,3.93532705307007,7.37265300750732
20657,"1. Agugu",2,0,0,3.93572497367859,7.37744235992432
20658,"1. Agugu",3,0,0,3.93540406227112,7.37255811691284
20659,"1. Agugu",1,0,0,3.93538784980774,7.37261438369751
20660,"1. Agugu",3,2,0.666666666666667,3.93115663528442,7.37432146072388
20661,"1. Agugu",2,0,0,3.93115663528442,7.37432146072388
20662,"1. Agugu",1,0,0,3.93115663528442,7.37432146072388
20663,"1. Agugu",2,0,0,3.93127107620239,7.37424802780151
20664,"1. Agugu",4,0,0,3.93063187599182,7.37649965286255
20667,"1. Agugu",1,0,0,3.93063187599182,7.3774242401123
20668,"1. Agugu",1,0,0,3.93154501914978,7.37447023391724
20669,"1. Agugu",4,2,0.5,3.93063187599182,7.37649965286255
20670,"1. Agugu",3,0,0,3.93063187599182,7.37649965286255
20671,"1. Agugu",2,0,0,3.93063187599182,7.37649965286255
20672,"1. Agugu",1,0,0,3.93304443359375,7.38017988204956
20673,"1. Agugu",1,0,0,3.93116331100464,7.37467813491821
20674,"1. Agugu",1,0,0,3.93063187599182,7.37582540512085
20675,"1. Agugu",2,0,0,3.9325430393219,7.3795166015625
20676,"1. Agugu",5,0,0,3.9325430393219,7.3795166015625
20677,"1. Agugu",5,2,0.4,3.9325430393219,7.3795166015625
20678,"1. Agugu",3,0,0,3.93222451210022,7.3778338432312
20679,"1. Agugu",1,0,0,3.93153882026672,7.37422180175781
20680,"1. Agugu",1,0,0,3.93053340911865,7.38181018829346
20681,"1. Agugu",5,0,0,3.93198108673096,7.37452030181885
20682,"1. Agugu",1,0,0,3.93425893783569,7.38462543487549
20683,"1. Agugu",2,0,0,3.93427753448486,7.37381505966187
20684,"1. Agugu",2,0,0,3.93031334877014,7.37481737136841
20685,"1. Agugu",1,0,0,3.93205881118774,7.37403631210327
20687,"1. Agugu",1,0,0,3.9319920539856,7.37394714355469
20688,"1. Agugu",1,0,0,3.93186283111572,7.37380599975586
20689,"1. Agugu",1,0,0,3.93063187599182,7.37649965286255
20692,"1. Agugu",3,3,1,3.93126893043518,7.37649393081665
20693,"1. Agugu",5,0,0,3.93228912353516,7.37355470657349
20695,"1. Agugu",3,0,0,3.93213605880737,7.37366008758545
20696,"1. Agugu",2,0,0,3.93241500854492,7.37346792221069
20697,"1. Agugu",3,0,0,3.93245005607605,7.37350511550903
20698,"1. Agugu",1,0,0,3.93240189552307,7.37346982955933
20699,"1. Agugu",3,2,0.666666666666667,3.93245983123779,7.3734450340271
20700,"1. Agugu",1,0,0,3.93375849723816,7.37304067611694
20701,"1. Agugu",1,0,0,3.92296671867371,7.38709545135498
20702,"1. Agugu",1,1,1,3.92394280433655,7.38736486434937
20703,"1. Agugu",1,0,0,3.92394280433655,7.38736486434937
20706,"1. Agugu",3,0,0,3.92313289642334,7.38682413101196
20707,"1. Agugu",1,0,0,3.92426133155823,7.38801574707031
20708,"1. Agugu",1,0,0,3.92320394515991,7.38681697845459
20709,"1. Agugu",1,0,0,3.92313289642334,7.38682413101196
20710,"1. Agugu",2,0,0,3.92317509651184,7.38691091537476
20711,"1. Agugu",5,0,0,3.92394280433655,7.38768148422241
20712,"1. Agugu",1,0,0,3.92394280433655,7.38565874099731
20714,"1. Agugu",3,0,0,3.92477107048035,7.38623142242432
20715,"1. Agugu",1,0,0,3.92360806465149,7.38656282424927
20716,"1. Agugu",1,0,0,3.92358994483948,7.38656282424927
20717,"1. Agugu",1,0,0,3.92373991012573,7.38645792007446
20718,"1. Agugu",3,0,0,3.92342305183411,7.38616800308228
20720,"1. Agugu",1,0,0,3.92282676696777,7.38555479049683
20721,"1. Agugu",2,0,0,3.92355990409851,7.38613033294678
20722,"1. Agugu",1,0,0,3.92426133155823,7.38767862319946
20723,"1. Agugu",1,0,0,3.92426133155823,7.38767862319946
20725,"1. Agugu",4,0,0,3.92394280433655,7.38768148422241
20726,"1. Agugu",4,0,0,3.92489838600159,7.38602161407471
20728,"1. Agugu",3,0,0,3.9239649772644,7.3859748840332
20729,"1. Agugu",3,0,0,3.92305588722229,7.38691377639771
20730,"1. Agugu",1,0,0,3.92297911643982,7.38668966293335
20731,"1. Agugu",1,0,0,3.92412424087524,7.38581895828247
20732,"1. Agugu",1,0,0,3.92394280433655,7.38768148422241
20733,"1. Agugu",2,0,0,3.92316865921021,7.38696575164795
20734,"1. Agugu",1,0,0,3.92298984527588,7.38712882995605
20736,"1. Agugu",1,0,0,3.92394280433655,7.38801860809326
20739,"1. Agugu",1,0,0,3.92419528961182,7.38587236404419
20740,"1. Agugu",1,0,0,3.9241259098053,7.38569021224976
20741,"1. Agugu",1,0,0,3.92390704154968,7.38593006134033
20742,"1. Agugu",3,0,0,3.923095703125,7.3859167098999
20743,"1. Agugu",3,0,0,3.92428493499756,7.38576507568359
20744,"1. Agugu",2,0,0,3.93836903572083,7.37485599517822
20745,"1. Agugu",2,0,0,3.93829798698425,7.37469482421875
20746,"1. Agugu",2,0,0,3.93830704689026,7.37469720840454
20747,"1. Agugu",2,0,0,3.93817520141602,7.37469720840454
20748,"1. Agugu",1,0,0,3.93819069862366,7.37474298477173
20749,"1. Agugu",4,0,0,3.93823552131653,7.37447690963745
20750,"1. Agugu",4,0,0,3.93821430206299,7.37473201751709
20751,"1. Agugu",2,0,0,3.93836498260498,7.37499523162842
20752,"1. Agugu",3,0,0,3.93842697143555,7.37488698959351
20753,"1. Agugu",3,0,0,3.93771505355835,7.37450122833252
20754,"1. Agugu",1,0,0,3.9372570514679,7.37441062927246
20755,"1. Agugu",1,1,1,3.93747806549072,7.37431716918945
20756,"1. Agugu",5,2,0.4,3.93735504150391,7.37473201751709
20758,"1. Agugu",4,0,0,3.93735504150391,7.37473201751709
20760,"1. Agugu",1,0,0,3.93735504150391,7.37473201751709
20762,"1. Agugu",5,1,0.2,3.93691778182983,7.3752293586731
20764,"1. Agugu",3,1,0.333333333333333,3.93726491928101,7.37498378753662
20765,"1. Agugu",2,0,0,3.93709897994995,7.37484979629517
20766,"1. Agugu",4,1,0.25,3.93709897994995,7.37484979629517
20767,"1. Agugu",3,0,0,3.93709897994995,7.37484979629517
20768,"1. Agugu",2,0,0,3.93709897994995,7.37484979629517
20769,"1. Agugu",3,0,0,3.93327808380127,7.37682676315308
20770,"1. Agugu",4,0,0,3.93679857254028,7.37611961364746
20771,"1. Agugu",2,0,0,3.93713021278381,7.38100337982178
20772,"1. Agugu",1,0,0,3.93808841705322,7.37823009490967
20773,"1. Agugu",2,0,0,3.93780660629272,7.37840175628662
20774,"1. Agugu",1,0,0,3.93780660629272,7.37840175628662
20775,"1. Agugu",3,0,0,3.93672633171082,7.37510824203491
20776,"1. Agugu",4,0,0,3.93672633171082,7.37510824203491
20777,"1. Agugu",1,0,0,3.93659901618958,7.37620449066162
20778,"1. Agugu",1,0,0,3.93796896934509,7.37628984451294
20779,"1. Agugu",2,0,0,3.93674969673157,7.38057613372803
20780,"1. Agugu",3,1,0.333333333333333,3.93613219261169,7.3798828125
20781,"1. Agugu",3,0,0,3.93695974349976,7.3759765625
20782,"1. Agugu",4,0,0,3.93312430381775,7.37982177734375
20783,"1. Agugu",4,0,0,3.93735504150391,7.37473201751709
20787,"1. Agugu",1,0,0,3.92414927482605,7.38716793060303
20789,"1. Agugu",1,0,0,3.92412304878235,7.38527011871338
20790,"1. Agugu",1,0,0,3.92369103431702,7.38735914230347
20791,"1. Agugu",3,0,0,3.92457985877991,7.38666439056396
20793,"1. Agugu",1,0,0,3.92457985877991,7.38666439056396
20794,"1. Agugu",2,0,0,3.9259626865387,7.38505458831787
20795,"1. Agugu",1,0,0,3.92426133155823,7.38666725158691
20797,"1. Agugu",1,0,0,3.92394280433655,7.38690853118896
20798,"1. Agugu",2,0,0,3.92383599281311,7.38673686981201
20799,"1. Agugu",1,0,0,3.92426133155823,7.38801574707031
20800,"1. Agugu",3,0,0,3.92426133155823,7.38729381561279
20801,"1. Agugu",1,0,0,3.92372798919678,7.38733911514282
20804,"1. Agugu",1,0,0,3.92393565177917,7.38697957992554
20805,"1. Agugu",4,0,0,3.9238874912262,7.38697147369385
20806,"1. Agugu",1,0,0,3.92426133155823,7.38713932037354
20808,"1. Agugu",3,1,0.333333333333333,3.92426133155823,7.38666725158691
20809,"1. Agugu",1,0,0,3.92400860786438,7.38720512390137
20810,"1. Agugu",1,0,0,3.92421698570251,7.38720512390137
20812,"1. Agugu",2,0,0,3.92426133155823,7.38662767410278
20813,"1. Agugu",4,0,0,3.9241259098053,7.38694906234741
20814,"1. Agugu",1,0,0,3.92406606674194,7.38714075088501
20816,"1. Agugu",3,0,0,3.92426133155823,7.38801574707031
20817,"1. Agugu",3,0,0,3.92392492294312,7.38722991943359
20818,"1. Agugu",1,0,0,3.92446708679199,7.38753795623779
20819,"1. Agugu",2,0,0,3.92962765693665,7.38729619979858
20820,"1. Agugu",5,0,0,3.92426133155823,7.38801574707031
20821,"1. Agugu",3,0,0,3.92444324493408,7.38733530044556
20822,"1. Agugu",5,0,0,3.9244430065155,7.3873348236084
20823,"1. Agugu",1,0,0,3.9244430065155,7.3873348236084
20824,"1. Agugu",3,0,0,3.9244430065155,7.3873348236084
20826,"1. Agugu",1,0,0,3.93326640129089,7.38463687896729
20827,"1. Agugu",2,0,0,3.93027520179749,7.38079643249512
20830,"1. Agugu",2,0,0,3.93014001846313,7.38045692443848
20831,"1. Agugu",1,0,0,3.93004775047302,7.38038396835327
20832,"1. Agugu",2,0,0,3.93023324012756,7.38042879104614
20833,"1. Agugu",1,0,0,3.9303081035614,7.38027334213257
20834,"1. Agugu",3,0,0,3.93037581443787,7.38029432296753
20835,"1. Agugu",3,0,0,3.92617225646973,7.38092041015625
20836,"1. Agugu",3,1,0.333333333333333,3.92585372924805,7.38058614730835
20837,"1. Agugu",3,0,0,3.9304358959198,7.38017177581787
20842,"1. Agugu",1,1,1,3.93074488639832,7.37973308563232
20843,"1. Agugu",1,0,0,3.93081760406494,7.38004350662231
20844,"1. Agugu",2,0,0,3.93037581443787,7.38029432296753
20845,"1. Agugu",1,0,0,3.93093800544739,7.3800573348999
20846,"1. Agugu",1,0,0,3.93307518959045,7.38135576248169
20847,"1. Agugu",5,0,0,3.92266869544983,7.38229179382324
20848,"1. Agugu",1,0,0,3.93827748298645,7.37980318069458
20849,"1. Agugu",2,0,0,3.93037581443787,7.38029432296753
20850,"1. Agugu",2,0,0,3.93037581443787,7.38029432296753
20851,"1. Agugu",1,0,0,3.93061971664429,7.37996912002563
20852,"1. Agugu",3,0,0,3.9325430393219,7.38052749633789
20853,"1. Agugu",3,0,0,3.93023324012756,7.38042879104614
20854,"1. Agugu",2,0,0,3.93037581443787,7.38029527664185
20855,"1. Agugu",2,1,0.5,3.9306800365448,7.37975406646729
20856,"1. Agugu",1,0,0,3.93048524856567,7.37961387634277
20857,"1. Agugu",4,1,0.25,3.93043971061707,7.37961721420288
20858,"1. Agugu",4,2,0.5,3.93048620223999,7.38005208969116
20859,"1. Agugu",2,0,0,3.9306800365448,7.37975406646729
20860,"1. Agugu",1,0,0,3.93054699897766,7.37967920303345
